-0.25	-0.26	-82.5354	-119.692
-0.25	-0.258421	-84.0764	-90.3101
-0.25	-0.256842	-83.4032	-61.7877
-0.25	-0.255263	-83.0791	-43.0295
-0.25	-0.253684	-82.4149	-31.8009
-0.25	-0.252105	-80.347	-18.4868
-0.25	-0.250526	-77.499	-9.37087
-0.25	-0.248947	-75.7713	5.99123
-0.25	-0.247368	-73.7143	24.2768
-0.25	-0.245789	-72.5094	42.2705
-0.25	-0.24421	-71.9094	57.6911
-0.25	-0.242631	-71.2409	76.2328
-0.25	-0.241053	-71.1159	93.8181
-0.25	-0.239474	-70.9636	109.098
-0.25	-0.237895	-71.1437	124.703
-0.25	-0.236316	-71.4928	136.216
-0.25	-0.234737	-72.1402	149.354
-0.25	-0.233158	-72.7554	156.062
-0.25	-0.231579	-73.2126	160.274
-0.25	-0.23	-72.4363	164.537
-0.25	-0.228421	-71.4719	169.242
-0.25	-0.226842	-70.5662	177.096
-0.25	-0.225263	-69.648	-172.007
-0.25	-0.223684	-69.1082	-160.712
-0.25	-0.222105	-68.6099	-147.72
-0.25	-0.220526	-68.2882	-137.445
-0.25	-0.218947	-68.0059	-128.002
-0.25	-0.217368	-68.1097	-117.685
-0.25	-0.215789	-68.4414	-106.141
-0.25	-0.214211	-68.9918	-96.8328
-0.25	-0.212632	-69.7451	-87.7125
-0.25	-0.211053	-70.898	-78.5769
-0.25	-0.209474	-72.9047	-69.416
-0.25	-0.207895	-74.2141	-63.0597
-0.25	-0.206316	-75.396	-62.7612
-0.25	-0.204737	-76.6045	-63.8877
-0.25	-0.203158	-77.5515	-67.877
-0.25	-0.201579	-77.5138	-75.22
-0.25	-0.2	-77.6794	-78.1825
-0.25	-0.198421	-76.9264	-83.1501
-0.25	-0.196842	-76.9015	-83.4439
-0.25	-0.195263	-76.4557	-86.976
-0.25	-0.193684	-77.8605	-87.4162
-0.25	-0.192105	-78.5529	-98.1347
-0.25	-0.190527	-79.8487	-104.973
-0.25	-0.188947	-80.9629	-112.736
-0.25	-0.187369	-81.5977	-123.211
-0.25	-0.18579	-81.4994	-128.484
-0.25	-0.184211	-80.8208	-133.905
-0.25	-0.182632	-79.5788	-136.413
-0.25	-0.181053	-79.0134	-135.173
-0.25	-0.179474	-77.2744	-136.995
-0.25	-0.177895	-76.4809	-141.931
-0.25	-0.176316	-75.9961	-147.831
-0.25	-0.174737	-75.0183	-152.348
-0.25	-0.173158	-75.0782	-160.953
-0.25	-0.171579	-75.1803	-164.731
-0.25	-0.17	-76.0098	-169.524
-0.25	-0.168421	-77.5016	-175.671
-0.25	-0.166842	-78.6612	179.667
-0.25	-0.165263	-80.4242	-174.656
-0.25	-0.163684	-80.6521	-169.397
-0.25	-0.162106	-79.6948	-163.851
-0.25	-0.160527	-78.5352	-161.486
-0.25	-0.158948	-78.6135	-161.693
-0.25	-0.157369	-79.8721	-155.787
-0.25	-0.15579	-81.9234	-148.822
-0.25	-0.154211	-83.3803	-134.906
-0.25	-0.152632	-80.1548	-125.891
-0.25	-0.151053	-77.0973	-128.1
-0.25	-0.149474	-75.0772	-135.932
-0.25	-0.147895	-73.4119	-149.665
-0.25	-0.146316	-72.0817	-164.026
-0.25	-0.144737	-71.0061	-173.396
-0.25	-0.143158	-70.7981	176.428
-0.25	-0.141579	-70.9186	170.513
-0.25	-0.14	-71.1526	157.999
-0.25	-0.138421	-71.051	147.889
-0.25	-0.136842	-70.449	132.702
-0.25	-0.135264	-69.6643	117.498
-0.25	-0.133685	-69.2494	102.035
-0.25	-0.132106	-69.0733	83.0618
-0.25	-0.130527	-69.5266	65.1551
-0.25	-0.128948	-70.1414	48.8563
-0.25	-0.127369	-71.5278	31.1629
-0.25	-0.12579	-72.9042	14.9382
-0.25	-0.124211	-74.9138	0.195466
-0.25	-0.122632	-77.6413	-22.1053
-0.25	-0.121053	-80.861	-59.4836
-0.25	-0.119474	-85.7219	-87.2398
-0.25	-0.117895	-93.0502	-121.018
-0.25	-0.116316	-91.8477	52.9112
-0.25	-0.114737	-86.8412	34.8126
-0.25	-0.113158	-84.3206	5.17192
-0.25	-0.111579	-80.7206	-20.8502
-0.25	-0.11	-80.3124	-49.5545
-0.25	-0.108421	-80.0042	-75.6504
-0.25	-0.106842	-79.8765	-105.521
-0.25	-0.105264	-81.8569	-130.052
-0.25	-0.103684	-84.6819	-139.561
-0.25	-0.102106	-86.1821	-148.291
-0.25	-0.100527	-84.3555	-136.277
-0.25	-0.0989477	-82.4004	-149.52
-0.25	-0.0973687	-81.3904	-168.217
-0.25	-0.0957898	-79.8877	172.444
-0.25	-0.0942108	-79.6601	149.239
-0.25	-0.0926319	-81.3205	138.044
-0.25	-0.0910529	-81.5993	132.446
-0.25	-0.089474	-81.1272	136.644
-0.25	-0.0878951	-80.2996	127.43
-0.25	-0.0863161	-79.6305	113.228
-0.25	-0.0847372	-81.0463	93.5154
-0.25	-0.0831582	-81.4683	87.4712
-0.25	-0.0815793	-83.4168	80.6785
-0.25	-0.0800003	-85.9393	57.9455
-0.248421	-0.26	-82.5605	-90.8302
-0.248421	-0.258421	-82.4032	-64.3252
-0.248421	-0.256842	-81.72	-41.131
-0.248421	-0.255263	-81.3512	-25.6085
-0.248421	-0.253684	-79.8947	-15.9448
-0.248421	-0.252105	-77.396	-6.9863
-0.248421	-0.250526	-75.6381	7.08319
-0.248421	-0.248947	-73.9014	27.1475
-0.248421	-0.247368	-72.7679	42.8886
-0.248421	-0.245789	-71.7198	62.2251
-0.248421	-0.24421	-71.556	80.8669
-0.248421	-0.242631	-71.5132	97.5937
-0.248421	-0.241053	-71.6201	115.141
-0.248421	-0.239474	-71.8872	127.393
-0.248421	-0.237895	-71.8983	140.915
-0.248421	-0.236316	-72.4806	153.065
-0.248421	-0.234737	-73.0018	161.064
-0.248421	-0.233158	-73.3515	166.171
-0.248421	-0.231579	-72.4875	169.262
-0.248421	-0.23	-71.3467	172.097
-0.248421	-0.228421	-70.2166	-177.143
-0.248421	-0.226842	-69.2529	-164.306
-0.248421	-0.225263	-68.5689	-152.922
-0.248421	-0.223684	-68.294	-140.739
-0.248421	-0.222105	-67.9472	-125.942
