-0.25	-0.26	-87.7313	63.6539
-0.25	-0.258421	-90.7657	65.7413
-0.25	-0.256842	-93.4574	71.41
-0.25	-0.255263	-106.554	106.097
-0.25	-0.253684	-95.1451	-72.8055
-0.25	-0.252105	-86.009	-54.4624
-0.25	-0.250526	-81.7912	-37.1981
-0.25	-0.248947	-79.0868	-24.9753
-0.25	-0.247368	-77.2862	-12.2445
-0.25	-0.245789	-77.2407	-2.99549
-0.25	-0.24421	-79.2805	1.13821
-0.25	-0.242631	-80.1824	-4.61296
-0.25	-0.241053	-79.2101	-17.5812
-0.25	-0.239474	-77.9586	-16.6766
-0.25	-0.237895	-77.2829	-11.3237
-0.25	-0.236316	-77.3113	-1.97197
-0.25	-0.234737	-77.3576	0.0477554
-0.25	-0.233158	-77.0902	2.46134
-0.25	-0.231579	-77.3786	10.0541
-0.25	-0.23	-78.4087	15.57
-0.25	-0.228421	-80.1811	13.562
-0.25	-0.226842	-79.8571	14.4316
-0.25	-0.225263	-79.1505	16.5785
-0.25	-0.223684	-78.7647	31.4228
-0.25	-0.222105	-79.0601	43.0975
-0.25	-0.220526	-80.0086	49.4068
-0.25	-0.218947	-79.0705	39.0002
-0.25	-0.217368	-76.665	26.2816
-0.25	-0.215789	-72.6736	29.2984
-0.25	-0.214211	-70.5444	37.0673
-0.25	-0.212632	-69.4672	45.8215
-0.25	-0.211053	-69.2778	50.2214
-0.25	-0.209474	-69.2324	57.165
-0.25	-0.207895	-69.4126	61.1452
-0.25	-0.206316	-69.7056	68.6359
-0.25	-0.204737	-69.9883	72.0043
-0.25	-0.203158	-71.1267	77.5228
-0.25	-0.201579	-72.2408	79.73
-0.25	-0.2	-72.9854	77.5852
-0.25	-0.198421	-72.8934	73.771
-0.25	-0.196842	-72.4191	70.4476
-0.25	-0.195263	-72.3427	71.9467
-0.25	-0.193684	-72.9455	76.0883
-0.25	-0.192105	-74.4148	77.5428
-0.25	-0.190527	-76.0055	73.875
-0.25	-0.188947	-77.1086	70.0498
-0.25	-0.187369	-77.7949	60.6929
-0.25	-0.18579	-77.6553	51.8149
-0.25	-0.184211	-77.4236	45.8072
-0.25	-0.182632	-75.9229	34.9184
-0.25	-0.181053	-74.4006	31.6847
-0.25	-0.179474	-72.5809	28.9545
-0.25	-0.177895	-71.6872	29.4132
-0.25	-0.176316	-70.7888	32.177
-0.25	-0.174737	-70.3728	33.6957
-0.25	-0.173158	-70.9742	36.901
-0.25	-0.171579	-72.4547	39.1987
-0.25	-0.17	-73.5861	36.9149
-0.25	-0.168421	-75.7309	34.3998
-0.25	-0.166842	-76.848	27.2502
-0.25	-0.165263	-77.7907	23.6493
-0.25	-0.163684	-77.7382	17.385
-0.25	-0.162106	-78.1204	17.7208
-0.25	-0.160527	-78.9367	16.2204
-0.25	-0.158948	-79.1166	20.3602
-0.25	-0.157369	-79.6692	24.8322
-0.25	-0.15579	-78.7646	23.538
-0.25	-0.154211	-79.1205	18.1645
-0.25	-0.152632	-79.309	7.34439
-0.25	-0.151053	-78.9629	-0.878326
-0.25	-0.149474	-79.5452	-4.70917
-0.25	-0.147895	-79.6059	-2.69819
-0.25	-0.146316	-78.6858	4.63357
-0.25	-0.144737	-78.0867	7.27052
-0.25	-0.143158	-78.1209	6.51665
-0.25	-0.141579	-78.5505	12.1904
-0.25	-0.14	-79.1742	12.3606
-0.25	-0.138421	-80.4496	17.3755
-0.25	-0.136842	-81.2131	19.5491
-0.25	-0.135264	-81.1768	15.0726
-0.25	-0.133685	-81.6516	7.18477
-0.25	-0.132106	-81.4848	9.22112
-0.25	-0.130527	-80.8408	1.07708
-0.25	-0.128948	-80.1854	-7.08924
-0.25	-0.127369	-80.0862	-24.6709
-0.25	-0.12579	-79.8526	-33.4698
-0.25	-0.124211	-78.8949	-44.1636
-0.25	-0.122632	-78.4398	-53.6125
-0.25	-0.121053	-78.8015	-64.3278
-0.25	-0.119474	-79.3085	-77.6618
-0.25	-0.117895	-81.0393	-106.019
-0.25	-0.116316	-82.1772	-134.318
-0.25	-0.114737	-82.8689	-167.477
-0.25	-0.113158	-82.5331	161.947
-0.25	-0.111579	-81.8525	133.195
-0.25	-0.11	-80.1133	106.536
-0.25	-0.108421	-79.4199	86.3836
-0.25	-0.106842	-79.013	65.055
-0.25	-0.105264	-78.9862	46.7318
-0.25	-0.103684	-79.6471	32.6305
-0.25	-0.102106	-80.9445	20.3062
-0.25	-0.100527	-81.119	10.9282
-0.25	-0.0989477	-82.8258	-3.71341
-0.25	-0.0973687	-83.8384	-2.99109
-0.25	-0.0957898	-83.7381	-4.21488
-0.25	-0.0942108	-83.6094	-4.58277
-0.25	-0.0926319	-82.8145	-9.69179
-0.25	-0.0910529	-81.6844	-17.7707
-0.25	-0.089474	-81.9882	-27.2781
-0.25	-0.0878951	-84.0322	-43.6455
-0.25	-0.0863161	-87.9378	-68.2283
-0.25	-0.0847372	-96.3908	-70.4492
-0.25	-0.0831582	-105.287	-24.6428
-0.25	-0.0815793	-93.5761	25.301
-0.25	-0.0800003	-87.4377	36.1989
-0.248421	-0.26	-87.33	78.3331
-0.248421	-0.258421	-90.5337	66.7624
-0.248421	-0.256842	-98.1135	71.5667
-0.248421	-0.255263	-94.4069	-44.7368
-0.248421	-0.253684	-84.9648	-55.9744
-0.248421	-0.252105	-80.5595	-40.0477
-0.248421	-0.250526	-79.5499	-23.3937
-0.248421	-0.248947	-78.4105	-10.7639
-0.248421	-0.247368	-79.2786	-1.70724
-0.248421	-0.245789	-79.3462	-0.429323
-0.248421	-0.24421	-78.9886	-2.64715
-0.248421	-0.242631	-78.7394	-14.2441
-0.248421	-0.241053	-77.6046	-18.2393
-0.248421	-0.239474	-76.8023	-12.5735
-0.248421	-0.237895	-76.5939	-7.29404
-0.248421	-0.236316	-76.7414	-2.07144
-0.248421	-0.234737	-76.6485	4.35545
-0.248421	-0.233158	-77.0061	10.5878
-0.248421	-0.231579	-77.298	16.2633
-0.248421	-0.23	-79.1825	12.418
-0.248421	-0.228421	-79.2947	10.657
-0.248421	-0.226842	-78.9354	15.8131
-0.248421	-0.225263	-78.9272	28.4421
-0.248421	-0.223684	-78.9383	46.2331
-0.248421	-0.222105	-78.9424	53.5408
-0.248421	-0.220526	-78.6053	51.2819
-0.248421	-0.218947	-76.0749	42.5661
-0.248421	-0.217368	-73.0921	39.6742
-0.248421	-0.215789	-70.6591	45.8497
-0.248421	-0.214211	-69.3037	53.9093
-0.248421	-0.212632	-69.1065	61.029
-0.248421	-0.211053	-69.1658	67.5214
-0.248421	-0.209474	-69.1914	74.2534
-0.248421	-0.207895	-69.2895	79.4523
-0.248421	-0.206316	-70.0745	84.8616
-0.248421	-0.204737	-71.0192	90.3316
-0.248421	-0.203158	-72.8393	90.8511
-0.248421	-0.201579	-73.9638	88.9546
-0.248421	-0.2	-73.7965	81.6179
-0.248421	-0.198421	-73.5635	77.3316
-0.248421	-0.196842	-72.8297	78.3639
-0.248421	-0.195263	-73.529	81.0733
-0.248421	-0.193684	-74.7461	83.5438
-0.248421	-0.192105	-77.4798	76.4519
-0.248421	-0.190527	-77.8275	62.2594
-0.248421	-0.188947	-78.2199	56.4816
-0.248421	-0.187369	-77.5361	46.1585
-0.248421	-0.18579	-76.3211	40.7539
-0.248421	-0.184211	-75.0295	37.1919
-0.248421	-0.182632	-73.5165	35.7469
-0.248421	-0.181053	-72.08	37.4052
-0.248421	-0.179474	-70.5343	37.554
-0.248421	-0.177895	-69.54	40.948
-0.248421	-0.176316	-68.8987	43.1186
-0.248421	-0.174737	-68.7007	46.218
-0.248421	-0.173158	-69.45	47.7792
-0.248421	-0.171579	-70.5278	47.5586
-0.248421	-0.17	-71.9169	45.6009
-0.248421	-0.168421	-73.1598	35.8884
-0.248421	-0.166842	-73.899	27.8467
-0.248421	-0.165263	-74.1398	24.2051
-0.248421	-0.163684	-74.5006	20.5163
-0.248421	-0.162106	-74.8458	13.8174
-0.248421	-0.160527	-76.0577	12.3248
-0.248421	-0.158948	-76.4688	14.8289
-0.248421	-0.157369	-77.0891	14.6923
-0.248421	-0.15579	-77.2892	11.8629
-0.248421	-0.154211	-77.6712	2.89659
-0.248421	-0.152632	-77.2328	-10.0026
-0.248421	-0.151053	-76.8388	-15.5063
-0.248421	-0.149474	-77.6173	-22.5287
-0.248421	-0.147895	-77.9882	-17.8188
-0.248421	-0.146316	-78.784	-16.8919
-0.248421	-0.144737	-79.513	-10.8126
-0.248421	-0.143158	-80.5507	-3.97607
-0.248421	-0.141579	-82.2975	3.47109
-0.248421	-0.14	-82.7384	17.6544
-0.248421	-0.138421	-84.9696	28.9659
-0.248421	-0.136842	-83.3497	15.3494
-0.248421	-0.135264	-83.1784	23.0404
-0.248421	-0.133685	-82.4144	13.7009
-0.248421	-0.132106	-81.9044	4.56935
-0.248421	-0.130527	-81.8175	-5.00629
-0.248421	-0.128948	-81.395	-10.8759
-0.248421	-0.127369	-81.2748	-13.2284
-0.248421	-0.12579	-80.299	-19.6357
-0.248421	-0.124211	-79.9585	-24.9484
-0.248421	-0.122632	-79.9734	-34.7877
-0.248421	-0.121053	-79.1854	-39.8092
-0.248421	-0.119474	-79.6513	-49.9501
-0.248421	-0.117895	-80.9675	-69.0076
-0.248421	-0.116316	-82.4693	-98.5212
-0.248421	-0.114737	-83.4668	-134.845
-0.248421	-0.113158	-82.7823	-165.781
-0.248421	-0.111579	-81.4675	166.379
-0.248421	-0.11	-81.1889	149.965
-0.248421	-0.108421	-80.8012	121.259
-0.248421	-0.106842	-79.0129	99.9447
-0.248421	-0.105264	-79.1337	77.77
-0.248421	-0.103684	-78.4142	60.4844
-0.248421	-0.102106	-79.1782	41.9912
-0.248421	-0.100527	-79.7632	23.9549
-0.248421	-0.0989477	-80.204	5.67508
-0.248421	-0.0973687	-81.095	-7.41029
-0.248421	-0.0957898	-83.6949	-10.7909
-0.248421	-0.0942108	-86.0953	1.82622
-0.248421	-0.0926319	-84.2384	5.38815
-0.248421	-0.0910529	-83.3484	-3.08635
-0.248421	-0.089474	-82.6162	-9.34022
-0.248421	-0.0878951	-83.2221	-30.697
-0.248421	-0.0863161	-84.0603	-52.7641
-0.248421	-0.0847372	-86.8179	-66.232
-0.248421	-0.0831582	-91.5324	-71.3196
-0.248421	-0.0815793	-99.9319	-51.4203
-0.248421	-0.0800003	-92.1675	30.3861
-0.246842	-0.26	-90.7301	51.8516
-0.246842	-0.258421	-92.8803	39.5723
-0.246842	-0.256842	-96.454	-46.8075
-0.246842	-0.255263	-88.2712	-59.0291
-0.246842	-0.253684	-82.9063	-36.8811
-0.246842	-0.252105	-79.4592	-18.0196
-0.246842	-0.250526	-78.6689	-5.94757
-0.246842	-0.248947	-78.814	3.69748
-0.246842	-0.247368	-80.1022	-1.31624
-0.246842	-0.245789	-80.1116	-4.78034
-0.246842	-0.24421	-78.5907	-9.22667
-0.246842	-0.242631	-77.0971	-12.9732
-0.246842	-0.241053	-76.7103	-14.6891
-0.246842	-0.239474	-76.0754	-11.8655
-0.246842	-0.237895	-76.1994	-6.02747
-0.246842	-0.236316	-76.676	5.25903
-0.246842	-0.234737	-76.9495	13.5599
-0.246842	-0.233158	-76.8552	17.2543
-0.246842	-0.231579	-78.3929	13.3028
-0.246842	-0.23	-78.7083	13.9097
-0.246842	-0.228421	-78.1731	17.3095
-0.246842	-0.226842	-77.7843	32.3815
-0.246842	-0.225263	-78.1926	48.3033
-0.246842	-0.223684	-78.5193	60.5655
-0.246842	-0.222105	-77.608	59.3501
-0.246842	-0.220526	-75.7391	53.8909
-0.246842	-0.218947	-73.1352	56.6188
-0.246842	-0.217368	-70.9853	59.7435
-0.246842	-0.215789	-69.6456	65.9978
-0.246842	-0.214211	-69.1014	73.0077
-0.246842	-0.212632	-68.9998	79.202
-0.246842	-0.211053	-69.2562	86.2242
-0.246842	-0.209474	-69.5751	92.1987
-0.246842	-0.207895	-70.4359	97.5643
-0.246842	-0.206316	-71.9038	101.375
-0.246842	-0.204737	-73.5554	99.707
-0.246842	-0.203158	-75.6	94.5678
-0.246842	-0.201579	-75.2428	83.4889
-0.246842	-0.2	-74.875	78.5731
-0.246842	-0.198421	-73.872	80.0394
-0.246842	-0.196842	-73.9839	84.9267
-0.246842	-0.195263	-75.4036	80.5
-0.246842	-0.193684	-76.52	75.9405
-0.246842	-0.192105	-76.6253	60.8252
-0.246842	-0.190527	-76.456	51.5149
-0.246842	-0.188947	-75.6367	49.2022
-0.246842	-0.187369	-75.4707	45.1589
-0.246842	-0.18579	-74.5001	45.5652
-0.246842	-0.184211	-73.0148	47.0407
-0.246842	-0.182632	-71.6082	48.0878
-0.246842	-0.181053	-70.451	48.0814
-0.246842	-0.179474	-69.0863	49.8371
-0.246842	-0.177895	-68.2254	52.8964
-0.246842	-0.176316	-67.6866	58.0586
-0.246842	-0.174737	-67.9996	59.9406
-0.246842	-0.173158	-68.8767	60.7412
-0.246842	-0.171579	-69.5322	58.985
-0.246842	-0.17	-70.8551	52.7049
-0.246842	-0.168421	-71.4566	44.3183
-0.246842	-0.166842	-71.7592	35.8057
-0.246842	-0.165263	-71.7352	30.1477
-0.246842	-0.163684	-71.8508	26.138
-0.246842	-0.162106	-72.2881	23.9945
-0.246842	-0.160527	-73.1521	20.3866
-0.246842	-0.158948	-74.3224	21.498
-0.246842	-0.157369	-74.7971	16.6023
-0.246842	-0.15579	-75.1635	10.6872
-0.246842	-0.154211	-75.0063	-0.318755
-0.246842	-0.152632	-74.716	-11.2683
-0.246842	-0.151053	-74.6552	-17.4125
-0.246842	-0.149474	-74.7971	-20.8451
-0.246842	-0.147895	-75.495	-23.2946
-0.246842	-0.146316	-76.9277	-24.26
-0.246842	-0.144737	-78.2949	-23.4442
-0.246842	-0.143158	-81.2348	-25.3237
-0.246842	-0.141579	-84.2856	-26.3931
-0.246842	-0.14	-86.973	-12.2837
-0.246842	-0.138421	-90.8026	-7.88374
-0.246842	-0.136842	-89.2462	9.57855
-0.246842	-0.135264	-86.7213	13.5164
-0.246842	-0.133685	-84.439	8.5582
-0.246842	-0.132106	-82.2627	-1.11623
-0.246842	-0.130527	-81.6102	-7.08203
-0.246842	-0.128948	-81.5589	-14.6464
-0.246842	-0.127369	-80.9821	-10.8782
-0.246842	-0.12579	-81.843	-14.9075
-0.246842	-0.124211	-81.5432	-19.989
-0.246842	-0.122632	-81.0436	-19.9429
-0.246842	-0.121053	-81.3126	-20.0568
-0.246842	-0.119474	-82.5293	-26.8313
-0.246842	-0.117895	-82.0535	-44.3265
-0.246842	-0.116316	-82.6606	-63.2637
-0.246842	-0.114737	-84.2269	-100.668
-0.246842	-0.113158	-82.6821	-130.21
-0.246842	-0.111579	-81.5076	-152.192
-0.246842	-0.11	-82.0597	-176.872
-0.246842	-0.108421	-80.5989	165.344
-0.246842	-0.106842	-80.1701	138.337
-0.246842	-0.105264	-78.5191	117.947
-0.246842	-0.103684	-78.3263	89.8584
-0.246842	-0.102106	-78.0342	65.1868
-0.246842	-0.100527	-78.0337	39.3273
-0.246842	-0.0989477	-78.3935	21.176
-0.246842	-0.0973687	-79.0916	4.062
-0.246842	-0.0957898	-80.8073	-10.6434
-0.246842	-0.0942108	-84.1292	-3.50484
-0.246842	-0.0926319	-86.7263	2.70611
-0.246842	-0.0910529	-85.0952	18.6057
-0.246842	-0.089474	-82.7978	3.36172
-0.246842	-0.0878951	-83.3249	-10.1603
